Date,Close,Open,High,Low,Volume,Percent
2021/9/2,35443.82 ,35353.06 ,35475.40 ,35348.48 ,265.18M,0.37%
2021/9/3,35369.09 ,35401.73 ,35422.71 ,35269.40 ,223.39M,-0.21%
2021/9/4,35369.09 ,35401.73 ,35422.71 ,35269.40 ,223.39M,-0.21%
2021/9/5,35369.09 ,35401.73 ,35422.71 ,35269.40 ,223.39M,-0.21%
2021/9/6,35369.09 ,35401.73 ,35422.71 ,35269.40 ,223.39M,-0.21%
2021/9/7,35100.00 ,35373.24 ,35373.24 ,35060.90 ,290.73M,-0.76%
2021/9/8,35031.07 ,35087.45 ,35175.15 ,34925.61 ,261.88M,-0.20%
2021/9/9,34879.38 ,35013.08 ,35199.89 ,34847.30 ,262.38M,-0.43%
2021/9/10,34607.72 ,34949.59 ,35104.25 ,34599.61 ,333.23M,-0.78%
2021/9/11,34607.72 ,34949.59 ,35104.25 ,34599.61 ,333.23M,-0.78%
2021/9/12,34607.72 ,34949.59 ,35104.25 ,34599.61 ,333.23M,-0.78%
2021/9/13,34869.63 ,34665.50 ,34939.10 ,34665.50 ,334.19M,0.76%
2021/9/14,34577.57 ,34906.90 ,34990.36 ,34510.30 ,329.18M,-0.84%
2021/9/15,34814.39 ,34580.95 ,34880.77 ,34522.03 ,324.98M,0.68%
2021/9/16,34751.32 ,34810.27 ,34943.55 ,34540.11 ,279.31M,-0.18%
2021/9/17,34584.88 ,34737.86 ,34779.86 ,34519.63 ,577.97M,-0.48%
2021/9/18,34584.88 ,34737.86 ,34779.86 ,34519.63 ,577.97M,-0.48%
2021/9/19,34584.88 ,34737.86 ,34779.86 ,34519.63 ,577.97M,-0.48%
2021/9/20,33970.47 ,34459.72 ,34459.72 ,33613.03 ,441.65M,-1.78%
2021/9/21,33919.84 ,34025.61 ,34313.88 ,33914.02 ,307.98M,-0.15%
2021/9/22,34258.32 ,34006.87 ,34440.42 ,34006.87 ,300.08M,1.00%
2021/9/23,34764.82 ,34296.30 ,34879.78 ,34296.30 ,285.87M,1.48%
2021/9/24,34798.00 ,34762.31 ,34857.06 ,34648.08 ,256.58M,0.10%
2021/9/25,34798.00 ,34762.31 ,34857.06 ,34648.08 ,256.58M,0.10%
2021/9/26,34798.00 ,34762.31 ,34857.06 ,34648.08 ,256.58M,0.10%
2021/9/27,34869.37 ,34739.27 ,35061.12 ,34739.27 ,292.80M,0.21%
2021/9/28,34299.99 ,34747.70 ,34798.21 ,34254.65 ,380.22M,-1.63%
2021/9/29,34390.72 ,34360.08 ,34580.42 ,34305.96 ,291.04M,0.26%
2021/9/30,33843.92 ,34467.98 ,34557.37 ,33833.32 ,356.20M,-1.59%
2021/10/1,34326.46 ,33930.70 ,34490.56 ,33785.54 ,429.16M,1.43%
2021/10/2,34326.46 ,33930.70 ,34490.56 ,33785.54 ,429.16M,1.43%
2021/10/3,34326.46 ,33930.70 ,34490.56 ,33785.54 ,429.16M,1.43%
2021/10/4,34002.92 ,34312.96 ,34410.28 ,33821.58 ,400.19M,-0.94%
2021/10/5,34314.67 ,34035.25 ,34490.95 ,34035.25 ,312.43M,0.92%
2021/10/6,34416.99 ,34198.96 ,34432.68 ,33854.69 ,323.37M,0.30%
2021/10/7,34754.94 ,34509.72 ,34975.19 ,34509.72 ,277.05M,0.98%
2021/10/8,34746.25 ,34757.57 ,34842.62 ,34661.95 ,238.08M,-0.03%
2021/10/9,34746.25 ,34757.57 ,34842.62 ,34661.95 ,238.08M,-0.03%
2021/10/10,34746.25 ,34757.57 ,34842.62 ,34661.95 ,238.08M,-0.03%
2021/10/11,34496.06 ,34723.79 ,34951.35 ,34486.51 ,256.82M,-0.72%
2021/10/12,34378.34 ,34507.15 ,34611.24 ,34318.94 ,322.03M,-0.34%
2021/10/13,34377.81 ,34372.71 ,34449.83 ,34115.10 ,319.45M,0.00%
2021/10/14,34912.56 ,34443.22 ,34923.83 ,34443.22 ,338.54M,1.56%
2021/10/15,35294.76 ,35023.63 ,35320.97 ,35023.63 ,327.87M,1.09%
2021/10/16,35294.76 ,35023.63 ,35320.97 ,35023.63 ,327.87M,1.09%
2021/10/17,35294.76 ,35023.63 ,35320.97 ,35023.63 ,327.87M,1.09%
2021/10/18,35258.61 ,35221.02 ,35327.57 ,35035.94 ,323.09M,-0.10%
2021/10/19,35457.31 ,35325.37 ,35462.68 ,35290.12 ,281.26M,0.56%
2021/10/20,35609.34 ,35475.16 ,35669.69 ,35465.71 ,267.33M,0.43%
2021/10/21,35603.08 ,35520.32 ,35612.36 ,35442.53 ,302.12M,-0.02%
2021/10/22,35677.02 ,35607.72 ,35765.02 ,35533.95 ,349.08M,0.21%
2021/10/23,35677.02 ,35607.72 ,35765.02 ,35533.95 ,349.08M,0.21%
2021/10/24,35677.02 ,35607.72 ,35765.02 ,35533.95 ,349.08M,0.21%
2021/10/25,35741.15 ,35692.62 ,35787.04 ,35629.37 ,270.41M,0.18%
2021/10/26,35756.88 ,35791.05 ,35892.92 ,35734.73 ,321.91M,0.04%
2021/10/27,35490.69 ,35835.43 ,35835.43 ,35490.43 ,358.08M,-0.74%
2021/10/28,35730.48 ,35545.41 ,35742.25 ,35545.41 ,348.43M,0.68%
2021/10/29,35819.56 ,35712.28 ,35852.53 ,35633.20 ,407.99M,0.25%
2021/10/30,35819.56 ,35712.28 ,35852.53 ,35633.20 ,407.99M,0.25%
2021/10/31,35819.56 ,35712.28 ,35852.53 ,35633.20 ,407.99M,0.25%
2021/11/1,35913.84 ,35833.65 ,36009.74 ,35797.97 ,295.48M,0.26%
2021/11/2,36052.63 ,35935.11 ,36088.81 ,35884.13 ,304.51M,0.39%
2021/11/3,36157.58 ,36059.09 ,36178.51 ,35891.73 ,262.54M,0.29%
2021/11/4,36124.23 ,36107.46 ,36168.03 ,35986.48 ,309.99M,-0.09%
2021/11/5,36327.95 ,36268.75 ,36484.75 ,36190.20 ,344.60M,0.56%
2021/11/6,36327.95 ,36268.75 ,36484.75 ,36190.20 ,344.60M,0.56%
2021/11/7,36327.95 ,36268.75 ,36484.75 ,36190.20 ,344.60M,0.56%
2021/11/8,36432.22 ,36416.46 ,36565.73 ,36334.42 ,288.40M,0.29%
2021/11/9,36319.98 ,36404.53 ,36416.98 ,36173.07 ,258.02M,-0.31%
2021/11/10,36079.94 ,36299.25 ,36346.61 ,36009.50 ,283.52M,-0.66%
2021/11/11,35921.23 ,36038.78 ,36108.17 ,35915.27 ,270.32M,-0.44%
2021/11/12,36100.31 ,35963.78 ,36147.63 ,35934.59 ,293.18M,0.50%
2021/11/13,36100.31 ,35963.78 ,36147.63 ,35934.59 ,293.18M,0.50%
2021/11/14,36100.31 ,35963.78 ,36147.63 ,35934.59 ,293.18M,0.50%
2021/11/15,36087.45 ,36128.83 ,36236.07 ,36031.78 ,280.66M,-0.04%
2021/11/16,36142.22 ,36076.18 ,36316.61 ,36076.18 ,311.90M,0.15%
2021/11/17,35931.05 ,36159.70 ,36159.70 ,35909.48 ,358.31M,-0.58%
2021/11/18,35870.95 ,35901.69 ,35952.63 ,35654.39 ,435.08M,-0.17%
2021/11/19,35601.98 ,35879.09 ,35879.09 ,35555.37 ,414.65M,-0.75%
2021/11/20,35601.98 ,35879.09 ,35879.09 ,35555.37 ,414.65M,-0.75%
2021/11/21,35601.98 ,35879.09 ,35879.09 ,35555.37 ,414.65M,-0.75%
2021/11/22,35619.25 ,35631.41 ,35929.66 ,35615.55 ,420.81M,0.05%
2021/11/23,35813.80 ,35619.92 ,35841.52 ,35542.87 ,392.52M,0.55%
2021/11/24,35804.38 ,35752.31 ,35825.47 ,35591.03 ,287.94M,-0.03%
2021/11/25,35804.38 ,35752.31 ,35825.47 ,35591.03 ,287.94M,-0.03%
2021/11/26,34899.34 ,35366.69 ,35366.69 ,34749.80 ,325.39M,-2.53%
2021/11/27,34899.34 ,35366.69 ,35366.69 ,34749.80 ,325.39M,-2.53%
2021/11/28,34899.34 ,35366.69 ,35366.69 ,34749.80 ,325.39M,-2.53%
2021/11/29,35135.94 ,35017.71 ,35287.91 ,34895.89 ,416.04M,0.68%
2021/11/30,34483.72 ,35056.99 ,35056.99 ,34424.44 ,678.80M,-1.86%
2021/12/1,34022.04 ,34678.94 ,35004.64 ,34006.98 ,498.38M,-1.34%
2021/12/2,34639.79 ,34076.25 ,34759.65 ,34076.25 ,470.58M,1.82%
2021/12/3,34580.08 ,34692.78 ,34801.31 ,34264.57 ,444.85M,-0.17%
2021/12/4,34580.08 ,34692.78 ,34801.31 ,34264.57 ,444.85M,-0.17%
2021/12/5,34580.08 ,34692.78 ,34801.31 ,34264.57 ,444.85M,-0.17%
2021/12/6,35227.03 ,34633.43 ,35356.75 ,34633.43 ,418.75M,1.87%
2021/12/7,35719.43 ,35423.99 ,35819.47 ,35423.99 ,482.89M,1.40%
2021/12/8,35754.75 ,35716.85 ,35840.52 ,35602.65 ,387.65M,0.10%
2021/12/9,35754.69 ,35722.26 ,35864.24 ,35577.14 ,353.02M,0.00%
2021/12/10,35970.99 ,35830.55 ,35982.69 ,35710.43 ,361.20M,0.60%
2021/12/11,35970.99 ,35830.55 ,35982.69 ,35710.43 ,361.20M,0.60%
2021/12/12,35970.99 ,35830.55 ,35982.69 ,35710.43 ,361.20M,0.60%
2021/12/13,35650.95 ,35958.93 ,35958.93 ,35609.53 ,451.59M,-0.89%
2021/12/14,35544.18 ,35605.73 ,35779.47 ,35441.74 ,451.23M,-0.30%
2021/12/15,35927.43 ,35549.35 ,35943.84 ,35389.30 ,432.38M,1.08%
2021/12/16,35897.64 ,36036.28 ,36189.83 ,35778.21 ,482.77M,-0.08%
2021/12/17,35365.44 ,35800.11 ,35800.11 ,35284.26 ,760.83M,-1.48%
2021/12/18,35365.44 ,35800.11 ,35800.11 ,35284.26 ,760.83M,-1.48%
2021/12/19,35365.44 ,35800.11 ,35800.11 ,35284.26 ,760.83M,-1.48%
2021/12/20,34932.16 ,35222.12 ,35222.12 ,34665.50 ,388.89M,-1.23%
2021/12/21,35492.70 ,35069.50 ,35508.96 ,35069.50 ,349.67M,1.60%
2021/12/22,35753.89 ,35491.71 ,35764.67 ,35433.13 ,290.73M,0.74%
2021/12/23,35950.56 ,35782.42 ,36060.99 ,35782.42 ,250.94M,0.55%
2021/12/24,35950.56 ,35782.42 ,36060.99 ,35782.42 ,250.94M,0.55%
2021/12/25,35950.56 ,35782.42 ,36060.99 ,35782.42 ,250.94M,0.55%
2021/12/26,35950.56 ,35782.42 ,36060.99 ,35782.42 ,250.94M,0.55%
2021/12/27,36302.38 ,35954.48 ,36306.61 ,35954.48 ,250.26M,0.98%
2021/12/28,36398.21 ,36302.99 ,36527.26 ,36302.99 ,239.09M,0.26%
2021/12/29,36488.63 ,36421.14 ,36571.55 ,36396.19 ,214.40M,0.25%
2021/12/30,36398.08 ,36522.48 ,36679.44 ,36372.13 ,207.64M,-0.25%
2021/12/31,36338.30 ,36385.85 ,36484.94 ,36303.97 ,218.21M,-0.16%
2022/1/1,36338.30 ,36385.85 ,36484.94 ,36303.97 ,218.21M,-0.16%
2022/1/2,36338.30 ,36385.85 ,36484.94 ,36303.97 ,218.21M,-0.16%
2022/1/3,36585.06 ,36321.59 ,36595.82 ,36246.45 ,347.93M,0.68%
2022/1/4,36799.65 ,36636.00 ,36934.84 ,36636.00 ,435.08M,0.59%
2022/1/5,36407.11 ,36722.60 ,36952.65 ,36400.39 ,468.46M,-1.07%
2022/1/6,36236.47 ,36409.05 ,36464.19 ,36200.68 ,390.19M,-0.47%
2022/1/7,36231.66 ,36249.59 ,36382.84 ,36111.53 ,361.42M,-0.01%
2022/1/8,36231.66 ,36249.59 ,36382.84 ,36111.53 ,361.42M,-0.01%
2022/1/9,36231.66 ,36249.59 ,36382.84 ,36111.53 ,361.42M,-0.01%
2022/1/10,36068.87 ,36175.21 ,36175.21 ,35639.91 ,440.30M,-0.45%
2022/1/11,36252.02 ,36058.85 ,36271.47 ,35769.38 ,363.19M,0.51%
2022/1/12,36290.32 ,36336.16 ,36453.49 ,36168.15 ,317.86M,0.11%
2022/1/13,36113.62 ,36312.49 ,36513.88 ,36044.22 ,349.74M,-0.49%
2022/1/14,35911.81 ,35996.43 ,35996.43 ,35641.49 ,396.47M,-0.56%
2022/1/15,35911.81 ,35996.43 ,35996.43 ,35641.49 ,396.47M,-0.56%
2022/1/16,35911.81 ,35996.43 ,35996.43 ,35641.49 ,396.47M,-0.56%
2022/1/17,35911.81 ,35996.43 ,35996.43 ,35641.49 ,396.47M,-0.56%
2022/1/18,35368.47 ,35661.76 ,35661.76 ,35262.02 ,427.26M,-1.51%
2022/1/19,35028.65 ,35412.30 ,35547.83 ,35015.49 ,393.08M,-0.96%
2022/1/20,34715.39 ,35102.66 ,35490.20 ,34670.12 ,369.07M,-0.89%
2022/1/21,34265.37 ,34701.69 ,34896.67 ,34229.55 ,523.88M,-1.30%
2022/1/22,34265.37 ,34701.69 ,34896.67 ,34229.55 ,523.88M,-1.30%
2022/1/23,34265.37 ,34701.69 ,34896.67 ,34229.55 ,523.88M,-1.30%
2022/1/24,34364.50 ,34070.61 ,34420.99 ,33150.33 ,678.12M,0.29%
2022/1/25,34297.73 ,34186.64 ,34591.04 ,33545.52 ,522.19M,-0.19%
2022/1/26,34168.09 ,34520.82 ,34815.67 ,33876.48 ,549.31M,-0.38%
2022/1/27,34160.78 ,34261.75 ,34773.32 ,34007.78 ,527.78M,-0.02%
2022/1/28,34725.47 ,34135.24 ,34731.77 ,33807.51 ,568.44M,1.65%
2022/1/29,34725.47 ,34135.24 ,34731.77 ,33807.51 ,568.44M,1.65%
2022/1/30,34725.47 ,34135.24 ,34731.77 ,33807.51 ,568.44M,1.65%
2022/1/31,35131.86 ,34691.17 ,35148.14 ,34496.10 ,474.44M,1.17%
2022/2/1,35405.24 ,35151.47 ,35441.09 ,34977.95 ,394.90M,0.78%
2022/2/2,35629.33 ,35378.19 ,35679.20 ,35290.12 ,364.06M,0.63%
2022/2/3,35111.16 ,35520.08 ,35535.94 ,35071.06 ,390.18M,-1.45%
2022/2/4,35089.74 ,35095.74 ,35333.55 ,34799.08 ,349.88M,-0.06%
2022/2/5,35089.74 ,35095.74 ,35333.55 ,34799.08 ,349.88M,-0.06%
2022/2/6,35089.74 ,35095.74 ,35333.55 ,34799.08 ,349.88M,-0.06%
2022/2/7,35091.13 ,35108.38 ,35325.01 ,34993.98 ,328.91M,0.00%
2022/2/8,35462.78 ,35160.68 ,35544.89 ,35090.42 ,333.94M,1.06%
2022/2/9,35768.06 ,35614.90 ,35824.28 ,35614.90 ,339.61M,0.86%
2022/2/10,35241.59 ,35630.81 ,35800.24 ,35100.72 ,416.71M,-1.47%
2022/2/11,34738.06 ,35267.89 ,35431.15 ,34620.52 ,410.40M,-1.43%
2022/2/12,34738.06 ,35267.89 ,35431.15 ,34620.52 ,410.40M,-1.43%
2022/2/13,34738.06 ,35267.89 ,35431.15 ,34620.52 ,410.40M,-1.43%
2022/2/14,34566.17 ,34694.50 ,34744.56 ,34304.28 ,373.41M,-0.49%
2022/2/15,34988.84 ,34686.19 ,35047.79 ,34686.19 ,305.67M,1.22%
2022/2/16,34934.27 ,34951.83 ,35042.09 ,34642.64 ,309.36M,-0.16%
2022/2/17,34312.03 ,34858.47 ,34858.47 ,34246.23 ,351.85M,-1.78%
2022/2/18,34079.18 ,34310.45 ,34423.58 ,33976.18 ,414.08M,-0.68%
2022/2/19,34079.18 ,34310.45 ,34423.58 ,33976.18 ,414.08M,-0.68%
2022/2/20,34079.18 ,34310.45 ,34423.58 ,33976.18 ,414.08M,-0.68%
2022/2/21,34079.18 ,34310.45 ,34423.58 ,33976.18 ,414.08M,-0.68%
2022/2/22,33596.61 ,33974.09 ,34024.74 ,33364.29 ,438.32M,-1.42%
2022/2/23,33131.76 ,33680.97 ,33832.59 ,33084.90 ,376.49M,-1.38%
2022/2/24,33223.83 ,32830.33 ,33269.34 ,32272.64 ,593.19M,0.28%
2022/2/25,34058.75 ,33277.22 ,34095.74 ,33277.22 ,421.17M,2.51%
2022/2/26,34058.75 ,33277.22 ,34095.74 ,33277.22 ,421.17M,2.51%
2022/2/27,34058.75 ,33277.22 ,34095.74 ,33277.22 ,421.17M,2.51%
2022/2/28,33892.60 ,33870.62 ,33963.63 ,33469.31 ,451.81M,-0.49%
2022/3/1,33294.95 ,33813.48 ,33870.14 ,33107.67 ,442.31M,-1.76%
2022/3/2,33891.35 ,33379.51 ,34013.67 ,33379.51 ,402.81M,1.79%
2022/3/3,33794.66 ,33972.87 ,34179.07 ,33641.53 ,369.87M,-0.29%
2022/3/4,33614.80 ,33655.43 ,33655.43 ,33254.12 ,412.93M,-0.53%
2022/3/5,33614.80 ,33655.43 ,33655.43 ,33254.12 ,412.93M,-0.53%
2022/3/6,33614.80 ,33655.43 ,33655.43 ,33254.12 ,412.93M,-0.53%
2022/3/7,32817.38 ,33579.75 ,33579.75 ,32806.15 ,493.67M,-2.37%
2022/3/8,32632.64 ,32885.17 ,33402.98 ,32578.73 ,553.75M,-0.56%
2022/3/9,33286.25 ,32860.42 ,33457.28 ,32860.42 ,421.55M,2.00%
2022/3/10,33174.07 ,33106.77 ,33236.59 ,32819.76 ,399.48M,-0.34%
2022/3/11,32944.19 ,33279.72 ,33515.61 ,32911.89 ,369.48M,-0.69%
2022/3/12,32944.19 ,33279.72 ,33515.61 ,32911.89 ,369.48M,-0.69%
2022/3/13,32944.19 ,33279.72 ,33515.61 ,32911.89 ,369.48M,-0.69%
2022/3/14,32945.24 ,33000.37 ,33395.59 ,32818.16 ,401.15M,0.00%
2022/3/15,33544.34 ,32989.27 ,33620.84 ,32989.27 ,394.82M,1.82%
2022/3/16,34063.10 ,33653.93 ,34075.94 ,33391.24 ,430.18M,1.55%
2022/3/17,34480.76 ,33995.39 ,34483.92 ,33896.06 ,339.47M,1.23%
2022/3/18,34754.93 ,34466.72 ,34755.20 ,34279.83 ,627.89M,0.80%
2022/3/19,34754.93 ,34466.72 ,34755.20 ,34279.83 ,627.89M,0.80%
2022/3/20,34754.93 ,34466.72 ,34755.20 ,34279.83 ,627.89M,0.80%
2022/3/21,34552.99 ,34669.85 ,34808.28 ,34341.81 ,408.49M,-0.58%
2022/3/22,34807.46 ,34583.24 ,34882.03 ,34583.24 ,368.55M,0.74%
2022/3/23,34358.50 ,34748.84 ,34748.84 ,34352.96 ,349.59M,-1.29%
2022/3/24,34707.94 ,34406.81 ,34713.56 ,34355.42 ,324.87M,1.02%
2022/3/25,34861.24 ,34702.39 ,34942.70 ,34631.52 ,287.07M,0.44%
2022/3/26,34861.24 ,34702.39 ,34942.70 ,34631.52 ,287.07M,0.44%
2022/3/27,34861.24 ,34702.39 ,34942.70 ,34631.52 ,287.07M,0.44%
2022/3/28,34955.89 ,34833.03 ,34957.93 ,34552.23 ,302.86M,0.27%
2022/3/29,35294.19 ,35114.35 ,35372.26 ,35030.07 ,355.05M,0.97%
2022/3/30,35228.81 ,35273.63 ,35361.36 ,35058.58 ,324.67M,-0.19%
2022/3/31,34678.35 ,35201.52 ,35201.52 ,34677.99 ,438.36M,-1.56%
2022/4/1,34818.27 ,34740.89 ,34847.91 ,34538.25 ,346.81M,0.40%
2022/4/2,34818.27 ,34740.89 ,34847.91 ,34538.25 ,346.81M,0.40%
2022/4/3,34818.27 ,34740.89 ,34847.91 ,34538.25 ,346.81M,0.40%
2022/4/4,34921.88 ,34799.98 ,34940.78 ,34615.38 ,317.56M,0.30%
2022/4/5,34641.18 ,34876.33 ,35112.21 ,34566.04 ,308.98M,-0.80%
2022/4/6,34496.51 ,34520.34 ,34609.84 ,34277.17 ,386.25M,-0.42%
2022/4/7,34583.57 ,34439.24 ,34705.83 ,34190.95 ,324.81M,0.25%
2022/4/8,34721.12 ,34569.24 ,34908.46 ,34470.19 ,306.19M,0.40%
2022/4/9,34721.12 ,34569.24 ,34908.46 ,34470.19 ,306.19M,0.40%
2022/4/10,34721.12 ,34569.24 ,34908.46 ,34470.19 ,306.19M,0.40%
2022/4/11,34308.08 ,34630.27 ,34701.34 ,34272.29 ,336.63M,-1.19%
2022/4/12,34220.36 ,34412.51 ,34669.97 ,34102.81 ,333.51M,-0.26%
2022/4/13,34564.59 ,34166.64 ,34598.36 ,34140.64 ,313.63M,1.01%
2022/4/14,34451.23 ,34628.46 ,34889.17 ,34437.50 ,353.68M,-0.33%
2022/4/15,34451.23 ,34628.46 ,34889.17 ,34437.50 ,353.68M,-0.33%
2022/4/16,34451.23 ,34628.46 ,34889.17 ,34437.50 ,353.68M,-0.33%
2022/4/17,34451.23 ,34628.46 ,34889.17 ,34437.50 ,353.68M,-0.33%
2022/4/18,34411.69 ,34411.49 ,34618.29 ,34279.08 ,268.82M,-0.11%
2022/4/19,34911.20 ,34394.62 ,34983.11 ,34394.62 ,303.44M,1.45%
2022/4/20,35160.79 ,34962.67 ,35315.40 ,34962.67 ,338.74M,0.71%
2022/4/21,34792.76 ,35258.80 ,35492.22 ,34723.82 ,371.92M,-1.05%
2022/4/22,33811.40 ,34727.38 ,34727.38 ,33773.39 ,373.28M,-2.82%
2022/4/23,33811.40 ,34727.38 ,34727.38 ,33773.39 ,373.28M,-2.82%
2022/4/24,33811.40 ,34727.38 ,34727.38 ,33773.39 ,373.28M,-2.82%
2022/4/25,34049.46 ,33731.65 ,34106.01 ,33323.37 ,418.00M,0.70%
2022/4/26,33240.18 ,33907.49 ,33909.51 ,33230.95 ,403.70M,-2.38%
2022/4/27,33301.93 ,33450.92 ,33697.18 ,33108.89 ,456.29M,0.19%
2022/4/28,33916.39 ,33425.96 ,34054.79 ,33248.46 ,451.60M,1.85%
2022/4/29,32977.21 ,33787.01 ,33919.59 ,32913.15 ,501.56M,-2.77%
2022/4/30,32977.21 ,33787.01 ,33919.59 ,32913.15 ,501.56M,-2.77%
2022/5/1,32977.21 ,33787.01 ,33919.59 ,32913.15 ,501.56M,-2.77%
2022/5/2,33061.50 ,32978.49 ,33224.95 ,32449.87 ,453.39M,0.26%
2022/5/3,33128.79 ,33086.09 ,33341.58 ,32914.75 ,364.42M,0.20%
2022/5/4,34061.06 ,33171.80 ,34117.74 ,33021.84 ,412.37M,2.81%
2022/5/5,32997.97 ,33854.17 ,33854.17 ,32685.10 ,448.42M,-3.12%
2022/5/6,32899.37 ,32773.88 ,33055.84 ,32474.69 ,418.14M,-0.30%
2022/5/7,32899.37 ,32773.88 ,33055.84 ,32474.69 ,418.14M,-0.30%
2022/5/8,32899.37 ,32773.88 ,33055.84 ,32474.69 ,418.14M,-0.30%
2022/5/9,32245.70 ,32685.17 ,32685.17 ,32121.98 ,475.11M,-1.99%
2022/5/10,32160.74 ,32504.09 ,32752.17 ,31887.89 ,440.67M,-0.26%
2022/5/11,31834.37 ,32123.24 ,32584.02 ,31799.54 ,433.75M,-1.01%
2022/5/12,31730.04 ,31699.04 ,31907.70 ,31231.27 ,525.90M,-0.33%
2022/5/13,32195.94 ,31976.40 ,32275.82 ,31862.79 ,374.10M,1.47%
2022/5/14,32195.94 ,31976.40 ,32275.82 ,31862.79 ,374.10M,1.47%
2022/5/15,32195.94 ,31976.40 ,32275.82 ,31862.79 ,374.10M,1.47%
2022/5/16,32224.01 ,32152.15 ,32513.25 ,31932.06 ,315.86M,0.09%
2022/5/17,32655.05 ,32609.54 ,32687.62 ,32310.20 ,376.08M,1.34%
2022/5/18,31493.56 ,32468.67 ,32468.67 ,31394.68 ,443.96M,-3.56%
2022/5/19,31253.26 ,31262.62 ,31567.57 ,31018.06 ,503.76M,-0.76%
2022/5/20,31260.58 ,31426.94 ,31514.07 ,30635.76 ,479.03M,0.02%
2022/5/21,31260.58 ,31426.94 ,31514.07 ,30635.76 ,479.03M,0.02%
2022/5/22,31260.58 ,31426.94 ,31514.07 ,30635.76 ,479.03M,0.02%
2022/5/23,31880.64 ,31497.56 ,31968.42 ,31484.02 ,389.26M,1.98%
2022/5/24,31931.06 ,31717.61 ,32014.86 ,31367.33 ,373.85M,0.16%
2022/5/25,32121.53 ,31816.31 ,32254.29 ,31754.33 ,333.13M,0.60%
2022/5/26,32638.44 ,32263.33 ,32773.26 ,32263.33 ,338.95M,1.61%
2022/5/27,33213.55 ,32735.09 ,33213.62 ,32688.70 ,309.63M,1.76%
2022/5/28,33213.55 ,32735.09 ,33213.62 ,32688.70 ,309.63M,1.76%
2022/5/29,33213.55 ,32735.09 ,33213.62 ,32688.70 ,309.63M,1.76%
2022/5/30,33213.55 ,32735.09 ,33213.62 ,32688.70 ,309.63M,1.76%
2022/5/31,32991.97 ,33027.03 ,33240.15 ,32754.75 ,444.89M,-0.67%
2022/6/1,32813.10 ,33156.31 ,33270.83 ,32585.15 ,324.67M,-0.54%
2022/6/2,33248.02 ,32809.01 ,33248.02 ,32512.06 ,325.45M,1.33%
2022/6/3,32898.91 ,33001.38 ,33135.61 ,32840.11 ,281.87M,-1.05%
2022/6/4,32898.91 ,33001.38 ,33135.61 ,32840.11 ,281.87M,-1.05%
2022/6/5,32898.91 ,33001.38 ,33135.61 ,32840.11 ,281.87M,-1.05%
2022/6/6,32914.20 ,33032.04 ,33234.91 ,32819.71 ,239.67M,0.05%
2022/6/7,33179.81 ,32783.03 ,33205.03 ,32644.04 ,261.78M,0.81%
2022/6/8,32910.38 ,33087.07 ,33156.50 ,32824.37 ,258.83M,-0.81%
2022/6/9,32271.80 ,32828.62 ,32955.72 ,32270.29 ,276.62M,-1.94%
2022/6/10,31392.36 ,32053.52 ,32053.52 ,31387.84 ,349.39M,-2.73%
2022/6/11,31392.36 ,32053.52 ,32053.52 ,31387.84 ,349.39M,-2.73%
2022/6/12,31392.36 ,32053.52 ,32053.52 ,31387.84 ,349.39M,-2.73%
2022/6/13,30518.06 ,31144.91 ,31144.91 ,30374.78 ,455.14M,-2.79%
2022/6/14,30365.95 ,30594.91 ,30686.51 ,30144.95 ,349.99M,-0.50%
2022/6/15,30668.27 ,30570.50 ,31007.72 ,30194.22 ,380.45M,1.00%
2022/6/16,29929.31 ,30305.74 ,30305.74 ,29740.90 ,424.44M,-2.41%
2022/6/17,29885.08 ,29840.70 ,30165.29 ,29654.59 ,592.65M,-0.15%
2022/6/18,29885.08 ,29840.70 ,30165.29 ,29654.59 ,592.65M,-0.15%
2022/6/19,29885.08 ,29840.70 ,30165.29 ,29654.59 ,592.65M,-0.15%
2022/6/20,29885.08 ,29840.70 ,30165.29 ,29654.59 ,592.65M,-0.15%
2022/6/21,30531.77 ,30074.69 ,30653.71 ,30074.69 ,345.14M,2.16%
2022/6/22,30481.88 ,30352.57 ,30777.92 ,30174.02 ,327.81M,-0.16%
2022/6/23,30678.15 ,30570.33 ,30715.63 ,30294.37 ,347.93M,0.64%
2022/6/24,31503.71 ,30881.77 ,31513.93 ,30881.77 ,398.11M,2.69%
2022/6/25,31503.71 ,30881.77 ,31513.93 ,30881.77 ,398.11M,2.69%
2022/6/26,31503.71 ,30881.77 ,31513.93 ,30881.77 ,398.11M,2.69%
2022/6/27,31439.58 ,31565.07 ,31598.49 ,31352.50 ,285.35M,-0.20%
2022/6/28,30947.78 ,31549.05 ,31885.09 ,30934.70 ,336.42M,-1.56%
2022/6/29,31027.92 ,31046.09 ,31152.96 ,30895.55 ,260.76M,0.26%
2022/6/30,30779.71 ,30700.53 ,30979.85 ,30432.22 ,369.79M,-0.80%
2022/7/1,31097.46 ,30740.97 ,31139.01 ,30488.06 ,294.20M,1.03%
2022/7/2,31097.46 ,30740.97 ,31139.01 ,30488.06 ,294.20M,1.03%
2022/7/3,31097.46 ,30740.97 ,31139.01 ,30488.06 ,294.20M,1.03%
2022/7/4,31097.46 ,30740.97 ,31139.01 ,30488.06 ,294.20M,1.03%
2022/7/5,30967.45 ,30701.12 ,30971.74 ,30355.33 ,302.40M,-0.42%
